       gpst                      B                   L                    H            E(m/s)    N(m/s)   U(m/s) SatNum   DOP
    343351.0000      36.674622     117.132904      89.000000    0.0000    0.0100   -0.0500      11    0.6200
    343352.0000      36.674622     117.132904      89.000000   -0.0100    0.0100    0.0700      11    0.6500
    343353.0000      36.674622     117.132904      89.000000    0.0200    0.0100   -0.0600      11    0.6200
    343354.0000      36.674622     117.132904      89.000000    0.0200   -0.0300    0.0300      11    0.6600
    343355.0000      36.674622     117.132904      89.000000   -0.0300    0.0100    0.1900      11    0.6600
    343356.0000      36.674622     117.132904      89.000000   -0.0100    0.0300   -0.0300      11    0.6200
    343357.0000      36.674622     117.132904      89.000000   -0.0100    0.0200    0.1000      11    0.6400
    343358.0000      36.674622     117.132904      89.000000    0.0300   -0.0100    0.1700      11    0.6400
    343359.0000      36.674622     117.132904      89.000000    0.0500   -0.0200   -0.1200      11    0.6400
    343360.0000      36.674622     117.132905      89.000000    0.0200    0.0400   -0.3300      11    0.6400
    343361.0000      36.674622     117.132905      89.000000   -0.0100    0.0400   -0.1700      11    0.6200
    343362.0000      36.674622     117.132904      89.000000   -0.0600    0.0100    0.2500      11    0.6700
    343363.0000      36.674622     117.132904      90.000000   -0.0500    0.0200    0.5300      11    0.6700
    343364.0000      36.674623     117.132903      90.000000   -0.0600    0.0100    0.5400      11    0.7100
    343365.0000      36.674623     117.132903      91.000000   -0.0700    0.0200    0.2200      11    0.7100
    343366.0000      36.674623     117.132902      91.000000   -0.0300   -0.0200    0.2300      11    0.7100
    343367.0000      36.674623     117.132902      91.000000   -0.0300   -0.0000    0.2000      11    0.7100
    343368.0000      36.674623     117.132902      91.000000   -0.0200    0.0000    0.1600      11    0.7300
    343369.0000      36.674623     117.132902      91.000000   -0.0200    0.0000    0.1300      11    0.7300
    343370.0000      36.674623     117.132902      91.000000   -0.0200    0.0000    0.1100      11    0.6600
    343371.0000      36.674623     117.132902      91.000000    0.0000    0.0000   -0.1400      11    0.6900
    343372.0000      36.674623     117.132902      91.000000   -0.0000   -0.0200   -0.0100      11    0.7300
    343373.0000      36.674623     117.132903      91.000000    0.0300   -0.0000    0.1000      11    0.6900
    343374.0000      36.674623     117.132903      91.000000    0.0200    0.0100    0.0700      11    0.6900
    343375.0000      36.674623     117.132903      91.000000   -0.0100    0.0300    0.1100      11    0.6900
    343376.0000      36.674623     117.132903      91.000000   -0.0300   -0.0200    0.2000      11    0.6900
    343377.0000      36.674623     117.132903      91.000000   -0.0100   -0.0100    0.1300      11    0.6900
    343378.0000      36.674623     117.132903      91.000000    0.0100   -0.0100    0.0600      11    0.6700
    343379.0000      36.674623     117.132903      91.000000    0.0100    0.0100    0.0200      11    0.6900
    343380.0000      36.674623     117.132903      91.000000    0.0200    0.0100   -0.1800      12    0.6900
    343381.0000      36.674623     117.132903      91.000000   -0.0000   -0.0100   -0.0100      12    0.6700
    343382.0000      36.674622     117.132903      91.000000   -0.0200    0.0300    0.1900      12    0.6700
    343383.0000      36.674622     117.132903      91.000000   -0.0000    0.0200   -0.0900      12    0.6700
    343384.0000      36.674622     117.132903      91.000000   -0.0200    0.0000   -0.0200      12    0.6700
    343385.0000      36.674622     117.132902      91.000000   -0.0100    0.0000    0.0100      12    0.6700
    343386.0000      36.674621     117.132902      91.000000   -0.0100    0.0100   -0.0000      12    0.7300
    343387.0000      36.674621     117.132902      91.000000   -0.0100    0.0400    0.0300      12    0.6700
    343388.0000      36.674621     117.132902      91.000000   -0.0100   -0.0000    0.0100      12    0.6900
    343389.0000      36.674621     117.132902      91.000000    0.0000    0.0100    0.0000      12    0.6900
    343390.0000      36.674621     117.132903      91.000000    0.0000    0.0000    0.0000      11    0.7100
    343391.0000      36.674620     117.132903      91.000000    0.0000   -0.0500    0.0500      11    0.6500
    343392.0000      36.674621     117.132903      91.000000    0.0100    0.0000   -0.0000      11    0.6700
    343393.0000      36.674621     117.132903      91.000000   -0.0000    0.0000    0.0000      11    0.6700
    343394.0000      36.674621     117.132903      91.000000    0.0100    0.0200    0.1300      11    0.6700
    343395.0000      36.674621     117.132903      91.000000   -0.0000   -0.0100   -0.1900      11    0.6400
    343396.0000      36.674621     117.132903      91.000000    0.0000    0.0200   -0.0200      11    0.6400
    343397.0000      36.674621     117.132903      91.000000   -0.0000   -0.0100    0.1200      10    0.6400
    343398.0000      36.674621     117.132903      91.000000    0.0100    0.0200   -0.0100      10    0.6400
    343399.0000      36.674621     117.132903      92.000000   -0.0000    0.0000    0.0000      10    0.6400
    343400.0000      36.674621     117.132904      92.000000   -0.0000    0.0200    0.1800      10    0.6400
    343401.0000      36.674621     117.132904      92.000000   -0.0000    0.0200    0.0200      10    0.6400
    343402.0000      36.674621     117.132904      92.000000   -0.0200    0.0200    0.1000      10    0.6400
    343403.0000      36.674621     117.132904      92.000000    0.0100   -0.0400    0.1000      10    0.6400
    343404.0000      36.674621     117.132904      92.000000    0.0300    0.0200   -0.0500      10    0.6200
    343405.0000      36.674621     117.132904      92.000000    0.0000   -0.0400   -0.0200      10    0.6600
    343406.0000      36.674621     117.132904      92.000000   -0.0400   -0.0100    0.2000      10    0.6400
    343407.0000      36.674621     117.132904      92.000000   -0.0000   -0.0000   -0.0100      10    0.6600
    343408.0000      36.674621     117.132904      92.000000   -0.0000    0.0000    0.0000      10    0.6700
    343409.0000      36.674621     117.132904      92.000000   -0.0100    0.0000    0.0000      10    0.6500
    343410.0000      36.674621     117.132904      92.000000    0.0000    0.0100   -0.0100      10    0.6500
    343411.0000      36.674621     117.132904      92.000000    0.0000    0.0100    0.0900      10    0.6500
    343412.0000      36.674621     117.132905      92.000000   -0.0100    0.0100    0.0700      10    0.6500
    343413.0000      36.674621     117.132905      92.000000    0.0200    0.0500   -0.2100      10    0.6500
    343414.0000      36.674621     117.132905      92.000000   -0.0100   -0.0100   -0.1000      10    0.6500
    343415.0000      36.674621     117.132905      92.000000   -0.0100    0.0300    0.0000      10    0.6500
    343416.0000      36.674621     117.132905      92.000000    0.0000    0.0100    0.0000      10    0.6900
    343417.0000      36.674621     117.132905      92.000000    0.0000   -0.0100    0.0000      10    0.6500
    343418.0000      36.674621     117.132905      92.000000   -0.0200   -0.0300    0.2000      10    0.6500
    343419.0000      36.674621     117.132905      92.000000   -0.0100    0.0100    0.0200      10    0.6500
    343420.0000      36.674621     117.132905      92.000000   -0.0100   -0.0000    0.0200      10    0.6500
    343421.0000      36.674621     117.132905      92.000000   -0.0500   -0.0000    0.1500      10    0.6500
    343422.0000      36.674621     117.132906      92.000000    0.0100    0.0000   -0.0100      10    0.6900
    343423.0000      36.674621     117.132906      92.000000   -0.0000    0.0100    0.0200      10    0.7100
    343424.0000      36.674621     117.132906      92.000000   -0.0100    0.0000    0.0100      11    0.6700
    343425.0000      36.674621     117.132906      92.000000   -0.0000    0.0200   -0.1900      11    0.6500
    343426.0000      36.674621     117.132906      92.000000   -0.0100    0.0300   -0.0100      11    0.6900
    343427.0000      36.674620     117.132906      92.000000   -0.0100    0.0100    0.1200      11    0.6500
    343428.0000      36.674620     117.132906      92.000000    0.0100   -0.0000   -0.0000      11    0.6400
    343429.0000      36.674620     117.132906      92.000000   -0.0100   -0.0000   -0.0000      11    0.6400
    343430.0000      36.674620     117.132906      92.000000   -0.0400   -0.0000    0.2000      12    0.6400
    343431.0000      36.674620     117.132906      92.000000    0.0100    0.0100   -0.1300      12    0.6400
    343432.0000      36.674620     117.132906      92.000000    0.0200   -0.0100   -0.0700      12    0.6400
    343433.0000      36.674620     117.132906      92.000000   -0.0000    0.0100    0.0100      12    0.6400
    343434.0000      36.674620     117.132906      92.000000    0.0000    0.0700   -0.1600      12    0.6400
    343435.0000      36.674620     117.132906      92.000000   -0.0100    0.0200   -0.0500      11    0.6400
    343436.0000      36.674620     117.132906      92.000000   -0.0000    0.0200   -0.0200      11    0.6400
    343437.0000      36.674620     117.132906      92.000000   -0.0100    0.0700   -0.1800      12    0.6700
    343438.0000      36.674620     117.132906      92.000000    0.0000    0.0000   -0.0500      12    0.6700
    343439.0000      36.674620     117.132906      92.000000   -0.0100   -0.0400    0.0800      12    0.6400
    343440.0000      36.674620     117.132906      92.000000   -0.0100    0.0500   -0.1900      11    0.6400
    343441.0000      36.674620     117.132906      92.000000    0.0000    0.0600   -0.0000      11    0.6700
    343442.0000      36.674620     117.132906      92.000000   -0.0000    0.0200   -0.0100      11    0.6700
    343443.0000      36.674620     117.132906      92.000000    0.0300    0.0500   -0.2300      11    0.6700
    343444.0000      36.674620     117.132907      92.000000    0.0200    0.0300   -0.1100      11    0.6700
    343445.0000      36.674620     117.132907      92.000000    0.0000   -0.0100    0.0300      11    0.6700
    343446.0000      36.674620     117.132907      92.000000    0.0000   -0.0200   -0.0000      11    0.7100
    343447.0000      36.674621     117.132907      92.000000    0.0200    0.0900   -0.2400      11    0.7100
    343448.0000      36.674621     117.132907      91.000000    0.0300    0.0600   -0.4200      11    0.7500
    343449.0000      36.674621     117.132907      91.000000    0.0100    0.0300   -0.0500      11    0.7500
    343450.0000      36.674621     117.132907      92.000000   -0.0200   -0.0300    0.2000      11    0.7500
    343451.0000      36.674621     117.132907      92.000000   -0.0100   -0.0400    0.4100      11    0.7700
    343452.0000      36.674621     117.132907      92.000000   -0.0200   -0.0200    0.3100      11    0.7500
    343453.0000      36.674620     117.132907      93.000000   -0.0100   -0.0200    0.2700      11    0.7700
    343454.0000      36.674620     117.132907      93.000000   -0.0100   -0.0200    0.2300      11    0.7700
    343455.0000      36.674620     117.132907      93.000000   -0.0100    0.0600   -0.1000      11    0.7100
    343456.0000      36.674620     117.132907      93.000000   -0.0100    0.0100   -0.0300      11    0.7400
    343457.0000      36.674620     117.132907      93.000000   -0.0000    0.0100    0.1600      11    0.7100
    343458.0000      36.674620     117.132907      93.000000   -0.0100    0.0100    0.1100      11    0.7100
    343459.0000      36.674620     117.132908      93.000000   -0.0100    0.0300    0.1000      11    0.7100
    343460.0000      36.674620     117.132908      93.000000   -0.0100    0.0100    0.0900      11    0.6900
    343461.0000      36.674620     117.132907      93.000000   -0.0100    0.0100    0.0900      12    0.7300
    343462.0000      36.674620     117.132907      93.000000   -0.0100    0.0200    0.0800      12    0.7300
    343463.0000      36.674620     117.132907      93.000000   -0.0100    0.0100    0.0800      12    0.7300
    343464.0000      36.674621     117.132907      93.000000    0.0300    0.0300   -0.1900      12    0.7300
    343465.0000      36.674621     117.132907      93.000000    0.0300    0.0200   -0.1500      12    0.7300
    343466.0000      36.674621     117.132907      93.000000    0.0200    0.0200   -0.1300      12    0.7300
    343467.0000      36.674621     117.132907      93.000000    0.0200    0.0200   -0.1200      12    0.7300
    343468.0000      36.674621     117.132907      93.000000    0.0200    0.0200   -0.1100      12    0.7300
    343469.0000      36.674621     117.132907      93.000000    0.0200    0.0100   -0.1000      12    0.7100
    343470.0000      36.674621     117.132907      93.000000    0.0100    0.0100   -0.1000      12    0.6800
    343471.0000      36.674621     117.132907      93.000000    0.0100    0.0100   -0.1000      12    0.7000
    343472.0000      36.674621     117.132907      93.000000    0.0100    0.0100   -0.0900      12    0.7300
    343473.0000      36.674621     117.132908      93.000000    0.0100    0.0500   -0.3100      12    0.7000
    343474.0000      36.674621     117.132908      93.000000   -0.0000    0.0500   -0.1200      12    0.7000
    343475.0000      36.674621     117.132908      93.000000    0.0100    0.0000    0.0300      12    0.7000
    343476.0000      36.674621     117.132908      93.000000    0.0300    0.0400   -0.1400      12    0.7000
    343477.0000      36.674621     117.132908      93.000000    0.0100   -0.0200    0.0200      12    0.7000
    343478.0000      36.674621     117.132908      93.000000   -0.0100    0.0100    0.0100      12    0.7000
    343479.0000      36.674621     117.132908      93.000000   -0.0100    0.0100    0.0100      12    0.7000
    343480.0000      36.674621     117.132908      93.000000    0.0000    0.0000   -0.0000      12    0.6600
    343481.0000      36.674621     117.132908      93.000000   -0.0100    0.0000    0.0900      11    0.6600
    343482.0000      36.674621     117.132908      93.000000   -0.0000    0.0100   -0.0000      11    0.6600
    343483.0000      36.674620     117.132908      93.000000   -0.0000   -0.0400    0.0400      11    0.6500
    343484.0000      36.674620     117.132908      93.000000    0.0000   -0.0000    0.1700      11    0.6600
    343485.0000      36.674620     117.132908      93.000000    0.0100    0.0100   -0.0400      11    0.6900
    343486.0000      36.674620     117.132908      93.000000   -0.0100    0.0200    0.0000      11    0.7300
    343487.0000      36.674620     117.132908      93.000000    0.0000    0.0000    0.1100      11    0.7300
    343488.0000      36.674620     117.132908      93.000000   -0.0100    0.0100    0.0100      11    0.7200
    343489.0000      36.674620     117.132908      93.000000   -0.0000   -0.0000    0.0200      11    0.7000
    343490.0000      36.674620     117.132908      93.000000    0.0000   -0.0000    0.1500      11    0.7000
    343491.0000      36.674620     117.132908      93.000000   -0.0000    0.0100   -0.1400      11    0.6400
    343492.0000      36.674620     117.132909      93.000000    0.0100    0.0100   -0.0200      11    0.6400
    343493.0000      36.674620     117.132909      93.000000   -0.0200    0.0000    0.0300      11    0.6600
    343494.0000      36.674620     117.132909      93.000000   -0.0200    0.0300    0.0900      11    0.6600
    343495.0000      36.674619     117.132909      93.000000    0.0100   -0.0200   -0.0800      11    0.6600
    343496.0000      36.674620     117.132909      93.000000   -0.0400    0.0700    0.3400      11    0.6600
    343497.0000      36.674620     117.132908      93.000000   -0.0300    0.0500    0.2500      11    0.6600
    343498.0000      36.674620     117.132909      93.000000    0.0200   -0.0400   -0.2000      12    0.6600
    343499.0000      36.674621     117.132909      93.000000   -0.0300    0.0500    0.2500      12    0.6600
    343500.0000      36.674621     117.132909      94.000000   -0.0300    0.0500    0.2300      12    0.6600
    343501.0000      36.674621     117.132909      94.000000    0.0300   -0.0500   -0.2700      11    0.7000
    343502.0000      36.674622     117.132909      93.000000   -0.0100    0.0200    0.0800      11    0.6900
    343503.0000      36.674622     117.132909      93.000000   -0.0100    0.0100    0.0600      11    0.7000
    343504.0000      36.674622     117.132910      93.000000    0.0300   -0.0500   -0.2700      11    0.7000
    343505.0000      36.674622     117.132910      93.000000    0.0000    0.0000    0.0000      11    0.7000
    343506.0000      36.674622     117.132910      93.000000   -0.0100    0.0100    0.0000      11    0.6600
    343507.0000      36.674622     117.132910      93.000000    0.0000   -0.0200   -0.0400      11    0.6600
    343508.0000      36.674622     117.132910      93.000000   -0.0000    0.0100    0.0100      11    0.6800
    343509.0000      36.674622     117.132910      93.000000   -0.0000    0.0100    0.0200      11    0.7200
    343510.0000      36.674622     117.132910      93.000000    0.0000   -0.0200   -0.0300      11    0.6900
    343511.0000      36.674622     117.132911      93.000000   -0.0000    0.0200    0.0300      11    0.6900
    343512.0000      36.674622     117.132911      93.000000   -0.0000    0.0200    0.0100      11    0.7200
    343513.0000      36.674622     117.132911      93.000000    0.0400   -0.0700   -0.3600      12    0.6800
    343514.0000      36.674621     117.132911      93.000000   -0.0100    0.0200    0.0900      12    0.6800
    343515.0000      36.674621     117.132911      93.000000   -0.0200    0.0400    0.1600      12    0.6600
    343516.0000      36.674621     117.132911      93.000000    0.0300   -0.0600   -0.2800      12    0.6600
    343517.0000      36.674621     117.132911      93.000000    0.0000    0.0000   -0.0100      12    0.6600
    343518.0000      36.674621     117.132911      93.000000   -0.0000    0.0100   -0.0100      12    0.6500
    343519.0000      36.674621     117.132912      93.000000    0.0400   -0.0800   -0.3700      12    0.6600
    343520.0000      36.674621     117.132912      93.000000   -0.0000    0.0000   -0.0000      12    0.6600
    343521.0000      36.674621     117.132912      93.000000   -0.0000    0.0100    0.0100      12    0.6900
    343522.0000      36.674621     117.132912      93.000000    0.0000   -0.0100   -0.0200      12    0.6500
    343523.0000      36.674621     117.132912      93.000000   -0.0400    0.0600    0.3300      12    0.6600
    343524.0000      36.674621     117.132911      93.000000   -0.0300    0.0600    0.2900      12    0.6600
    343525.0000      36.674621     117.132911      93.000000    0.0100   -0.0200   -0.0600      12    0.6500
    343526.0000      36.674621     117.132911      93.000000   -0.0300    0.0600    0.3000      12    0.6900
    343527.0000      36.674621     117.132911      94.000000   -0.0200    0.0500    0.2300      12    0.6600
    343528.0000      36.674621     117.132911      93.000000    0.0200   -0.0300   -0.2600      11    0.6700
    343529.0000      36.674621     117.132911      93.000000   -0.0200    0.0300    0.1500      11    0.6700
    343530.0000      36.674621     117.132911      93.000000   -0.0200    0.0400    0.1900      11    0.6600
    343531.0000      36.674621     117.132912      93.000000    0.0300   -0.0500   -0.2700      11    0.6700
    343532.0000      36.674621     117.132912      93.000000   -0.0200    0.0300    0.1900      11    0.6800
    343533.0000      36.674621     117.132912      93.000000   -0.0200    0.0400    0.1600      11    0.7000
    343534.0000      36.674621     117.132912      93.000000    0.0300   -0.0500   -0.2600      11    0.6400
    343535.0000      36.674621     117.132912      93.000000   -0.0200    0.0400    0.2100      10    0.6400
    343536.0000      36.674621     117.132912      93.000000   -0.0200    0.0300    0.1300      10    0.6400
    343537.0000      36.674621     117.132912      93.000000    0.0300   -0.0600   -0.2900      10    0.6400
    343538.0000      36.674621     117.132912      93.000000   -0.0200    0.0400    0.2000      10    0.6400
    343539.0000      36.674621     117.132912      93.000000   -0.0200    0.0300    0.1500      10    0.6400
    343540.0000      36.674621     117.132912      93.000000   -0.0000    0.0100    0.0200      10    0.6400
    343541.0000      36.674622     117.132912      93.000000   -0.0400    0.0600    0.3600      10    0.6400
    343542.0000      36.674622     117.132912      94.000000   -0.0300    0.0500    0.2600      10    0.6400
    343543.0000      36.674622     117.132912      94.000000   -0.0100    0.0200    0.1000      10    0.6400
    343544.0000      36.674623     117.132911      94.000000   -0.0500    0.0800    0.4400      10    0.6400
    343545.0000      36.674624     117.132911      94.000000   -0.0400    0.0700    0.3700      10    0.6400
    343546.0000      36.674624     117.132911      94.000000    0.0200   -0.0300   -0.1500      10    0.6400
    343547.0000      36.674624     117.132911      95.000000   -0.0300    0.0500    0.2800      10    0.6400
    343548.0000      36.674624     117.132911      95.000000   -0.0100    0.0200    0.0900      10    0.6300
    343549.0000      36.674624     117.132911      94.000000    0.0300   -0.0600   -0.3100      10    0.6600
    343550.0000      36.674623     117.132911      94.000000   -0.0200    0.0400    0.1600      10    0.6400
    343551.0000      36.674623     117.132911      94.000000   -0.0200    0.0300    0.1300      10    0.6400
    343552.0000      36.674624     117.132911      94.000000    0.0100   -0.0200   -0.1100      10    0.6200
    343553.0000      36.674624     117.132911      94.000000   -0.0200    0.0300    0.1300      10    0.6300
    343554.0000      36.674624     117.132911      94.000000   -0.0200    0.0300    0.1100      10    0.6400
    343555.0000      36.674623     117.132911      94.000000    0.0400   -0.0600   -0.3100      10    0.6600
    343556.0000      36.674623     117.132911      94.000000   -0.0100    0.0200    0.0700      10    0.6500
    343557.0000      36.674623     117.132912      94.000000   -0.0100    0.0300    0.0600      11    0.6600
    343558.0000      36.674623     117.132912      94.000000    0.0400   -0.0700   -0.3500      11    0.6600
    343559.0000      36.674623     117.132912      94.000000   -0.0100    0.0300    0.1400      11    0.6600
    343560.0000      36.674623     117.132912      94.000000   -0.0200    0.0400    0.1700      11    0.6600
    343561.0000      36.674622     117.132912      94.000000   -0.0000    0.0000    0.0200      11    0.6600
    343562.0000      36.674623     117.132912      94.000000   -0.0400    0.0700    0.4000      11    0.6800
    343563.0000      36.674623     117.132911      95.000000   -0.0300    0.0600    0.2700      11    0.6800
    343564.0000      36.674623     117.132911      95.000000    0.0200   -0.0400   -0.1800      11    0.6800
    343565.0000      36.674624     117.132911      95.000000   -0.0200    0.0400    0.2000      11    0.6800
    343566.0000      36.674624     117.132911      95.000000   -0.0200    0.0400    0.1900      11    0.6800
    343567.0000      36.674624     117.132911      95.000000   -0.0100    0.0100    0.0600      11    0.6800
    343568.0000      36.674625     117.132911      95.000000   -0.0400    0.0700    0.4000      11    0.6800
    343569.0000      36.674626     117.132910      95.000000   -0.0400    0.0800    0.3500      11    0.6800
    343570.0000      36.674626     117.132910      95.000000   -0.0000    0.0100    0.0200      11    0.6800
    343571.0000      36.674626     117.132911      95.000000    0.0300   -0.0500   -0.3200      11    0.6800
    343572.0000      36.674625     117.132911      95.000000   -0.0000    0.0100    0.0600      11    0.6800
    343573.0000      36.674625     117.132911      95.000000    0.0100   -0.0300   -0.1000      11    0.6800
    343574.0000      36.674626     117.132910      95.000000   -0.0400    0.0600    0.4000      11    0.6800
    343575.0000      36.674626     117.132910      96.000000   -0.0400    0.0700    0.3600      11    0.6800
    343576.0000      36.674627     117.132910      96.000000    0.0200   -0.0300   -0.1400      11    0.6600
    343577.0000      36.674627     117.132910      96.000000   -0.0300    0.0400    0.2500      11    0.6800
    343578.0000      36.674627     117.132909      96.000000   -0.0200    0.0400    0.2200      11    0.6900
    343579.0000      36.674627     117.132910      96.000000    0.0300   -0.0500   -0.2600      11    0.6600
    343580.0000      36.674627     117.132910      96.000000   -0.0200    0.0300    0.1900      11    0.6600
    343581.0000      36.674626     117.132910      96.000000   -0.0100    0.0200    0.0800      11    0.6900
    343582.0000      36.674626     117.132910      96.000000    0.0000   -0.0100   -0.0700      11    0.6900
    343583.0000      36.674627     117.132910      96.000000   -0.0300    0.0600    0.3100      11    0.7700
    343584.0000      36.674626     117.132910      96.000000   -0.0100    0.0100    0.0200      11    0.7700
    343585.0000      36.674626     117.132910      96.000000    0.0000   -0.0100   -0.0000      11    0.7300
    343586.0000      36.674626     117.132910      96.000000   -0.0100    0.0100    0.0800      11    0.6900
    343587.0000      36.674626     117.132910      96.000000   -0.0000    0.0000   -0.0100      12    0.6900
    343588.0000      36.674626     117.132910      96.000000    0.0000   -0.0100   -0.0100      12    0.6900
    343589.0000      36.674625     117.132910      96.000000   -0.0100    0.0000    0.0400      12    0.6900
    343590.0000      36.674625     117.132910      96.000000   -0.0000    0.0000   -0.0100      12    0.7000
    343591.0000      36.674625     117.132910      96.000000    0.0000   -0.0000   -0.0300      12    0.6900
    343592.0000      36.674624     117.132910      96.000000   -0.0000    0.0000    0.0500      12    0.6900
    343593.0000      36.674624     117.132910      96.000000    0.0000   -0.0000   -0.0200      12    0.6900
    343594.0000      36.674624     117.132909      96.000000   -0.0000    0.0000   -0.0100      12    0.6900
    343595.0000      36.674624     117.132909      96.000000   -0.0000   -0.0000    0.0400      12    0.6900
    343596.0000      36.674624     117.132909      96.000000   -0.0000    0.0100   -0.0300      12    0.6900
    343597.0000      36.674624     117.132909      96.000000    0.0000   -0.0000   -0.0100      12    0.6900
    343598.0000      36.674624     117.132909      96.000000   -0.0000   -0.0000    0.0200      11    0.6900
    343599.0000      36.674624     117.132909      96.000000   -0.0000    0.0000   -0.0100      11    0.7200
    343600.0000      36.674624     117.132909      96.000000   -0.0000    0.0000    0.0100      11    0.7200
    343601.0000      36.674624     117.132909      96.000000    0.0000   -0.0100   -0.0100      11    0.7200
    343602.0000      36.674624     117.132909      96.000000   -0.0000    0.0100    0.0000      11    0.7200
    343603.0000      36.674624     117.132909      96.000000    0.0000   -0.0000   -0.0200      11    0.7200
    343604.0000      36.674624     117.132909      96.000000    0.0000   -0.0100    0.0300      11    0.7200
    343605.0000      36.674624     117.132909      96.000000   -0.0000   -0.0000    0.0200      11    0.7200
    343606.0000      36.674624     117.132909      96.000000    0.0000   -0.0000   -0.0200      11    0.7200
    343607.0000      36.674624     117.132909      96.000000   -0.0000    0.0000    0.0600      11    0.7200
    343608.0000      36.674624     117.132909      96.000000   -0.0000   -0.0000    0.0100      11    0.7200
    343609.0000      36.674624     117.132909      96.000000    0.0000   -0.0100    0.0100      11    0.6800
    343610.0000      36.674624     117.132909      96.000000   -0.0000    0.0100   -0.0200      11    0.7200
    343611.0000      36.674624     117.132909      96.000000   -0.0000    0.0100   -0.0000      11    0.7200
    343612.0000      36.674624     117.132909      96.000000    0.0000   -0.0100   -0.0500      11    0.6700
    343613.0000      36.674624     117.132909      96.000000   -0.0100    0.0100    0.0500      11    0.6700
    343614.0000      36.674624     117.132909      96.000000    0.0000    0.0000   -0.0100      11    0.6700
    343615.0000      36.674624     117.132909      96.000000    0.0000    0.0000   -0.0300      11    0.6700
    343616.0000      36.674624     117.132909      96.000000   -0.0000   -0.0000    0.0500      11    0.6700
    343617.0000      36.674624     117.132909      96.000000   -0.0100    0.0200   -0.0100      11    0.7200
    343618.0000      36.674623     117.132909      96.000000   -0.0000   -0.0000   -0.0100      11    0.6700
    343619.0000      36.674623     117.132909      96.000000   -0.0300    0.0600    0.3500      11    0.7200
    343620.0000      36.674624     117.132909      97.000000   -0.0400    0.0600    0.3400      11    0.7200
    343621.0000      36.674624     117.132909      97.000000    0.0100   -0.0200   -0.0700      11    0.7200
    343622.0000      36.674624     117.132908      97.000000   -0.0400    0.0600    0.3500      11    0.7300
    343623.0000      36.674625     117.132908      97.000000   -0.0300    0.0500    0.2800      11    0.7200
    343624.0000      36.674625     117.132908      97.000000    0.0200   -0.0300   -0.1600      11    0.7300
    343625.0000      36.674625     117.132907      97.000000   -0.0300    0.0500    0.2800      11    0.7300
    343626.0000      36.674625     117.132907      98.000000   -0.0200    0.0500    0.2300      11    0.7300
    343627.0000      36.674625     117.132907      98.000000   -0.0100    0.0200    0.1100      11    0.7300
    343628.0000      36.674626     117.132906      98.000000   -0.0400    0.0700    0.4500      11    0.7300
    343629.0000      36.674627     117.132906      98.000000   -0.0400    0.0700    0.3900      11    0.7300
    343630.0000      36.674628     117.132905      99.000000   -0.0300    0.0400    0.2800      11    0.7300
    343631.0000      36.674629     117.132905      99.000000   -0.0600    0.1100    0.6500      11    0.7300
    343632.0000      36.674631     117.132904     100.000000   -0.0300    0.0600    0.2800      11    0.7200
    343633.0000      36.674631     117.132904     100.000000    0.0100   -0.0200   -0.0800      11    0.7000
    343634.0000      36.674630     117.132904     100.000000   -0.0200    0.0300    0.1600      11    0.7000
    343635.0000      36.674630     117.132904     100.000000   -0.0100    0.0300    0.1100      11    0.7100
    343636.0000      36.674630     117.132904     100.000000    0.0200   -0.0300   -0.1600      11    0.7300
    343637.0000      36.674630     117.132903     100.000000   -0.0200    0.0200    0.1300      11    0.7000
    343638.0000      36.674631     117.132903     100.000000   -0.0100    0.0200    0.0400      11    0.7300
    343639.0000      36.674631     117.132903     100.000000    0.0200   -0.0300   -0.1800      11    0.7000
    343640.0000      36.674631     117.132903     100.000000   -0.0100    0.0300    0.1600      11    0.7100
    343641.0000      36.674631     117.132903     100.000000   -0.0100    0.0200    0.0900      11    0.7000
    343642.0000      36.674631     117.132903     100.000000    0.0200   -0.0300   -0.1600      11    0.7000
    343643.0000      36.674631     117.132903     100.000000   -0.0100    0.0200    0.1500      11    0.7000
    343644.0000      36.674631     117.132903     100.000000   -0.0200    0.0300    0.1000      11    0.7200
    343645.0000      36.674632     117.132903     100.000000    0.0200   -0.0300   -0.1500      10    0.7000
    343646.0000      36.674632     117.132903     100.000000   -0.0200    0.0200    0.1500      10    0.7300
    343647.0000      36.674632     117.132903     100.000000   -0.0100    0.0200    0.0700      11    0.7400
    343648.0000      36.674632     117.132903     100.000000    0.0100   -0.0300   -0.1600      10    0.7200
    343649.0000      36.674632     117.132903     100.000000   -0.0100    0.0200    0.1300      10    0.6900
    343650.0000      36.674632     117.132904     100.000000   -0.0100    0.0200    0.1000      10    0.6900
    343651.0000      36.674633     117.132904     100.000000    0.0100   -0.0100   -0.1500      10    0.6700
    343652.0000      36.674633     117.132904     100.000000   -0.0100    0.0200    0.1400      10    0.7200
    343653.0000      36.674633     117.132904     100.000000   -0.0100    0.0200    0.1000      11    0.7200
    343654.0000      36.674633     117.132904     100.000000   -0.0000    0.0000    0.0400      11    0.6700
    343655.0000      36.674633     117.132904     100.000000   -0.0200    0.0400    0.2300      11    0.6700
    343656.0000      36.674634     117.132904     100.000000   -0.0200    0.0300    0.1500      11    0.6700
    343657.0000      36.674634     117.132904     100.000000   -0.0000    0.0100    0.0600      11    0.6700
